도서권수,대출건수,도서관명,년,월
12673.0,273824.0,가온 작은도서관,2025,7
3342.0,13877.0,가온누리작은도서관,2017,7
3342.0,14294.0,가온누리작은도서관,2017,8
3455.0,14718.0,가온누리작은도서관,2017,9
3455.0,15006.0,가온누리작은도서관,2017,10
3612.0,15439.0,가온누리작은도서관,2017,11
3614.0,15862.0,가온누리작은도서관,2017,12
3655.0,16274.0,가온누리작은도서관,2018,1
3655.0,16541.0,가온누리작은도서관,2018,2
3655.0,16871.0,가온누리작은도서관,2018,3
3655.0,17143.0,가온누리작은도서관,2018,4
3747.0,17514.0,가온누리작은도서관,2018,5
3752.0,17907.0,가온누리작은도서관,2018,6
3828.0,18263.0,가온누리작은도서관,2018,7
3833.0,18698.0,가온누리작은도서관,2018,8
3838.0,18920.0,가온누리작은도서관,2018,9
3838.0,19138.0,가온누리작은도서관,2018,10
3967.0,19480.0,가온누리작은도서관,2018,11
3988.0,19717.0,가온누리작은도서관,2018,12
3988.0,19902.0,가온누리작은도서관,2019,1
3988.0,20076.0,가온누리작은도서관,2019,2
3988.0,20232.0,가온누리작은도서관,2019,3
4088.0,20463.0,가온누리작은도서관,2019,4
4089.0,20638.0,가온누리작은도서관,2019,5
4089.0,20880.0,가온누리작은도서관,2019,6
4207.0,21124.0,가온누리작은도서관,2019,7
4216.0,21479.0,가온누리작은도서관,2019,8
4216.0,21708.0,가온누리작은도서관,2019,9
4282.0,21940.0,가온누리작은도서관,2019,10
4304.0,22372.0,가온누리작은도서관,2019,11
4346.0,22687.0,가온누리작은도서관,2019,12
4346.0,23021.0,가온누리작은도서관,2020,1
4348.0,23310.0,가온누리작은도서관,2020,2
4436.0,23310.0,가온누리작은도서관,2020,3
4442.0,23322.0,가온누리작은도서관,2020,4
4444.0,23540.0,가온누리작은도서관,2020,5
4451.0,23969.0,가온누리작은도서관,2020,6
4545.0,24366.0,가온누리작은도서관,2020,7
4545.0,24471.0,가온누리작은도서관,2020,8
4545.0,24509.0,가온누리작은도서관,2020,9
4545.0,24839.0,가온누리작은도서관,2020,10
4680.0,25122.0,가온누리작은도서관,2020,11
4684.0,25536.0,가온누리작은도서관,2020,12
4684.0,25673.0,가온누리작은도서관,2021,1
4791.0,26534.0,가온누리작은도서관,2021,2
4794.0,26859.0,가온누리작은도서관,2021,3
4800.0,27173.0,가온누리작은도서관,2021,4
4804.0,27357.0,가온누리작은도서관,2021,5
4933.0,27694.0,가온누리작은도서관,2021,6
4949.0,28139.0,가온누리작은도서관,2021,7
4949.0,28453.0,가온누리작은도서관,2021,8
4959.0,28816.0,가온누리작은도서관,2021,9
5094.0,29223.0,가온누리작은도서관,2021,10
5094.0,29669.0,가온누리작은도서관,2021,11
5094.0,30128.0,가온누리작은도서관,2021,12
5103.0,30497.0,가온누리작은도서관,2022,1
5249.0,30791.0,가온누리작은도서관,2022,2
5249.0,31145.0,가온누리작은도서관,2022,3
5249.0,31410.0,가온누리작은도서관,2022,4
5257.0,31737.0,가온누리작은도서관,2022,5
5325.0,32013.0,가온누리작은도서관,2022,6
5410.0,32466.0,가온누리작은도서관,2022,7
5108.0,32594.0,가온누리작은도서관,2022,8
5108.0,33010.0,가온누리작은도서관,2022,9
5108.0,33372.0,가온누리작은도서관,2022,10
5324.0,33920.0,가온누리작은도서관,2022,11
5317.0,34393.0,가온누리작은도서관,2022,12
5317.0,34902.0,가온누리작은도서관,2023,1
5396.0,35575.0,가온누리작은도서관,2023,2
5473.0,36167.0,가온누리작은도서관,2023,3
5537.0,36657.0,가온누리작은도서관,2023,4
5666.0,37220.0,가온누리작은도서관,2023,5
5678.0,37710.0,가온누리작은도서관,2023,6
5760.0,38336.0,가온누리작은도서관,2023,7
5760.0,39040.0,가온누리작은도서관,2023,8
5800.0,39588.0,가온누리작은도서관,2023,9
5808.0,40092.0,가온누리작은도서관,2023,10
5878.0,40681.0,가온누리작은도서관,2023,11
5878.0,41165.0,가온누리작은도서관,2023,12
5655.0,39334.0,가온누리작은도서관,2024,1
5753.0,39765.0,가온누리작은도서관,2024,2
5753.0,40237.0,가온누리작은도서관,2024,3
5793.0,40770.0,가온누리작은도서관,2024,4
5793.0,41095.0,가온누리작은도서관,2024,5
5837.0,41388.0,가온누리작은도서관,2024,6
5927.0,41884.0,가온누리작은도서관,2024,7
5968.0,42442.0,가온누리작은도서관,2024,8
6002.0,42887.0,가온누리작은도서관,2024,9
6045.0,43397.0,가온누리작은도서관,2024,10
6085.0,43934.0,가온누리작은도서관,2024,11
6085.0,44404.0,가온누리작은도서관,2024,12
6085.0,44944.0,가온누리작은도서관,2025,1
6192.0,45401.0,가온누리작은도서관,2025,2
6197.0,45872.0,가온누리작은도서관,2025,3
6284.0,46369.0,가온누리작은도서관,2025,4
6328.0,46763.0,가온누리작은도서관,2025,5
6378.0,47206.0,가온누리작은도서관,2025,6
6415.0,47847.0,가온누리작은도서관,2025,7
53966.0,780812.0,가온도서관,2018,10
54999.0,786644.0,가온도서관,2018,11
56007.0,793076.0,가온도서관,2018,12
56008.0,800723.0,가온도서관,2019,1
56398.0,807133.0,가온도서관,2019,2
56881.0,814676.0,가온도서관,2019,3
57532.0,822090.0,가온도서관,2019,4
58942.0,827534.0,가온도서관,2019,5
59854.0,834751.0,가온도서관,2019,6
60041.0,842525.0,가온도서관,2019,7
60361.0,850764.0,가온도서관,2019,8
61388.0,857283.0,가온도서관,2019,9
62635.0,862781.0,가온도서관,2019,10
63152.0,871752.0,가온도서관,2019,11
65236.0,879326.0,가온도서관,2019,12
65237.0,887485.0,가온도서관,2020,1
65365.0,890701.0,가온도서관,2020,2
65841.0,892250.0,가온도서관,2020,3
65878.0,895730.0,가온도서관,2020,4
65930.0,899315.0,가온도서관,2020,5
66307.0,900618.0,가온도서관,2020,6
67008.0,902269.0,가온도서관,2020,7
67008.0,904149.0,가온도서관,2020,8
68077.0,907171.0,가온도서관,2020,9
68751.0,909269.0,가온도서관,2020,10
70246.0,914909.0,가온도서관,2020,11
72468.0,917814.0,가온도서관,2020,12
76790.0,923334.0,가온도서관,2021,1
76850.0,929369.0,가온도서관,2021,2
76850.0,936243.0,가온도서관,2021,3
76998.0,942149.0,가온도서관,2021,4
77137.0,947844.0,가온도서관,2021,5
77138.0,953557.0,가온도서관,2021,6
77159.0,960235.0,가온도서관,2021,7
77205.0,965083.0,가온도서관,2021,8
74955.0,966992.0,가온도서관,2021,9
75978.0,972203.0,가온도서관,2021,10
76731.0,978899.0,가온도서관,2021,11
76732.0,983595.0,가온도서관,2021,12
76732.0,983597.0,가온도서관,2022,1
76732.0,983597.0,가온도서관,2022,2
76732.0,983597.0,가온도서관,2022,3
76732.0,983597.0,가온도서관,2022,4
83537.0,1079961.0,가온도서관,2022,5
84013.0,1084964.0,가온도서관,2022,6
84746.0,1089978.0,가온도서관,2022,7
85692.0,1095390.0,가온도서관,2022,8
87238.0,1099638.0,가온도서관,2022,9
88324.0,1104221.0,가온도서관,2022,10
89667.0,1108473.0,가온도서관,2022,11
90226.0,1112668.0,가온도서관,2022,12
90226.0,1117214.0,가온도서관,2023,1
90364.0,1121472.0,가온도서관,2023,2
90473.0,1126431.0,가온도서관,2023,3
90669.0,1130590.0,가온도서관,2023,4
91253.0,1134820.0,가온도서관,2023,5
91943.0,1138466.0,가온도서관,2023,6
86235.0,1055073.0,가온도서관,2023,7
86834.0,1059680.0,가온도서관,2023,8
87414.0,1063807.0,가온도서관,2023,9
88400.0,1067998.0,가온도서관,2023,10
88655.0,1071865.0,가온도서관,2023,11
89123.0,1075554.0,가온도서관,2023,12
89122.0,1080509.0,가온도서관,2024,1
89291.0,1083904.0,가온도서관,2024,2
89354.0,1088091.0,가온도서관,2024,3
89568.0,1092130.0,가온도서관,2024,4
90339.0,1095800.0,가온도서관,2024,5
90493.0,1099889.0,가온도서관,2024,6
91336.0,1104435.0,가온도서관,2024,7
91655.0,1109027.0,가온도서관,2024,8
92232.0,1113104.0,가온도서관,2024,9
87940.0,1063645.0,가온도서관,2024,10
88488.0,1067306.0,가온도서관,2024,11
88917.0,1071006.0,가온도서관,2024,12
88917.0,1075340.0,가온도서관,2025,1
88917.0,1079502.0,가온도서관,2025,2
89066.0,1084258.0,가온도서관,2025,3
89126.0,1088140.0,가온도서관,2025,4
89424.0,1092592.0,가온도서관,2025,5
89767.0,1096329.0,가온도서관,2025,6
90341.0,1100682.0,가온도서관,2025,7
19608.0,199925.0,가재울지혜마루 작은도서관,2024,11
19675.0,200348.0,가재울지혜마루 작은도서관,2024,12
19674.0,200846.0,가재울지혜마루 작은도서관,2025,1
19674.0,201329.0,가재울지혜마루 작은도서관,2025,2
19674.0,201747.0,가재울지혜마루 작은도서관,2025,3
19702.0,202168.0,가재울지혜마루 작은도서관,2025,4
19702.0,202532.0,가재울지혜마루 작은도서관,2025,5
19702.0,202887.0,가재울지혜마루 작은도서관,2025,6
19761.0,203305.0,가재울지혜마루 작은도서관,2025,7
67707.0,944112.0,가족문화도서관,2020,9
11366.0,44983.0,가창면 참꽃 작은도서관,2016,10
11653.0,46150.0,가창면 참꽃 작은도서관,2016,11
11653.0,47372.0,가창면 참꽃 작은도서관,2016,12
11790.0,46091.0,가창면 참꽃 작은도서관,2017,1
11794.0,49937.0,가창면 참꽃 작은도서관,2017,2
11794.0,50958.0,가창면 참꽃 작은도서관,2017,3
12054.0,52167.0,가창면 참꽃 작은도서관,2017,4
12054.0,53263.0,가창면 참꽃 작은도서관,2017,5
12304.0,54449.0,가창면 참꽃 작은도서관,2017,6
12462.0,56026.0,가창면 참꽃 작은도서관,2017,7
12896.0,57888.0,가창면 참꽃 작은도서관,2017,8
13175.0,59455.0,가창면 참꽃 작은도서관,2017,9
13205.0,60545.0,가창면 참꽃 작은도서관,2017,10
13206.0,61684.0,가창면 참꽃 작은도서관,2017,11
13592.0,62963.0,가창면 참꽃 작은도서관,2017,12
13663.0,64666.0,가창면 참꽃 작은도서관,2018,1
13663.0,65774.0,가창면 참꽃 작은도서관,2018,2
13663.0,67065.0,가창면 참꽃 작은도서관,2018,3
13663.0,68415.0,가창면 참꽃 작은도서관,2018,4
13673.0,69626.0,가창면 참꽃 작은도서관,2018,5
13673.0,70787.0,가창면 참꽃 작은도서관,2018,6
13673.0,72212.0,가창면 참꽃 작은도서관,2018,7
13990.0,73824.0,가창면 참꽃 작은도서관,2018,8
14283.0,74679.0,가창면 참꽃 작은도서관,2018,9
14283.0,75799.0,가창면 참꽃 작은도서관,2018,10
14702.0,76890.0,가창면 참꽃 작은도서관,2018,11
14702.0,77995.0,가창면 참꽃 작은도서관,2018,12
14847.0,79288.0,가창면 참꽃 작은도서관,2019,1
14847.0,80173.0,가창면 참꽃 작은도서관,2019,2
14947.0,81191.0,가창면 참꽃 작은도서관,2019,3
14947.0,82434.0,가창면 참꽃 작은도서관,2019,4
14957.0,83180.0,가창면 참꽃 작은도서관,2019,5
14957.0,84277.0,가창면 참꽃 작은도서관,2019,6
15193.0,85817.0,가창면 참꽃 작은도서관,2019,7
15451.0,87567.0,가창면 참꽃 작은도서관,2019,8
15451.0,88831.0,가창면 참꽃 작은도서관,2019,9
15451.0,89787.0,가창면 참꽃 작은도서관,2019,10
15814.0,90903.0,가창면 참꽃 작은도서관,2019,11
16343.0,92359.0,가창면 참꽃 작은도서관,2019,12
16343.0,93964.0,가창면 참꽃 작은도서관,2020,1
16343.0,94876.0,가창면 참꽃 작은도서관,2020,2
16343.0,94886.0,가창면 참꽃 작은도서관,2020,3
16343.0,94926.0,가창면 참꽃 작은도서관,2020,4
16343.0,94936.0,가창면 참꽃 작은도서관,2020,5
16579.0,95754.0,가창면 참꽃 작은도서관,2020,6
16847.0,97854.0,가창면 참꽃 작은도서관,2020,7
16857.0,98436.0,가창면 참꽃 작은도서관,2020,8
17079.0,98467.0,가창면 참꽃 작은도서관,2020,9
17089.0,99751.0,가창면 참꽃 작은도서관,2020,10
17089.0,99751.0,가창면 참꽃 작은도서관,2020,11
17089.0,99751.0,가창면 참꽃 작은도서관,2020,12
17089.0,99751.0,가창면 참꽃 작은도서관,2021,1
17089.0,99751.0,가창면 참꽃 작은도서관,2021,2
17731.0,104151.0,가창면 참꽃 작은도서관,2021,3
17731.0,105375.0,가창면 참꽃 작은도서관,2021,4
17958.0,106605.0,가창면 참꽃 작은도서관,2021,5
18245.0,108195.0,가창면 참꽃 작은도서관,2021,6
18245.0,110235.0,가창면 참꽃 작은도서관,2021,7
18496.0,111909.0,가창면 참꽃 작은도서관,2021,8
18496.0,112251.0,가창면 참꽃 작은도서관,2021,9
18735.0,115047.0,가창면 참꽃 작은도서관,2021,10
18796.0,116223.0,가창면 참꽃 작은도서관,2021,11
19045.0,117540.0,가창면 참꽃 작은도서관,2021,12
19050.0,119290.0,가창면 참꽃 작은도서관,2022,1
19050.0,120363.0,가창면 참꽃 작은도서관,2022,2
19383.0,122815.0,가창면 참꽃 작은도서관,2022,3
19383.0,124375.0,가창면 참꽃 작은도서관,2022,4
19536.0,125997.0,가창면 참꽃 작은도서관,2022,5
19536.0,127531.0,가창면 참꽃 작은도서관,2022,6
19536.0,129417.0,가창면 참꽃 작은도서관,2022,7
19457.0,130535.0,가창면 참꽃 작은도서관,2022,8
19457.0,131744.0,가창면 참꽃 작은도서관,2022,9
19457.0,132938.0,가창면 참꽃 작은도서관,2022,10
19572.0,134167.0,가창면 참꽃 작은도서관,2022,11
19572.0,135368.0,가창면 참꽃 작은도서관,2022,12
19573.0,136649.0,가창면 참꽃 작은도서관,2023,1
19573.0,137795.0,가창면 참꽃 작은도서관,2023,2
19770.0,139179.0,가창면 참꽃 작은도서관,2023,3
19770.0,140371.0,가창면 참꽃 작은도서관,2023,4
19770.0,141434.0,가창면 참꽃 작은도서관,2023,5
19963.0,142562.0,가창면 참꽃 작은도서관,2023,6
19963.0,143898.0,가창면 참꽃 작은도서관,2023,7
19966.0,145471.0,가창면 참꽃 작은도서관,2023,8
19978.0,146840.0,가창면 참꽃 작은도서관,2023,9
20147.0,148088.0,가창면 참꽃 작은도서관,2023,10
20148.0,149122.0,가창면 참꽃 작은도서관,2023,11
20148.0,150106.0,가창면 참꽃 작은도서관,2023,12
20148.0,151379.0,가창면 참꽃 작은도서관,2024,1
20148.0,152505.0,가창면 참꽃 작은도서관,2024,2
20148.0,153621.0,가창면 참꽃 작은도서관,2024,3
20348.0,154838.0,가창면 참꽃 작은도서관,2024,4
20348.0,155458.0,가창면 참꽃 작은도서관,2024,5
20593.0,156771.0,가창면 참꽃 작은도서관,2024,6
20593.0,158116.0,가창면 참꽃 작은도서관,2024,7
20596.0,159812.0,가창면 참꽃 작은도서관,2024,8
20596.0,160976.0,가창면 참꽃 작은도서관,2024,9
20596.0,162244.0,가창면 참꽃 작은도서관,2024,10
20742.0,163517.0,가창면 참꽃 작은도서관,2024,11
20747.0,164769.0,가창면 참꽃 작은도서관,2024,12
20747.0,166128.0,가창면 참꽃 작은도서관,2025,1
20747.0,167326.0,가창면 참꽃 작은도서관,2025,2
20747.0,168451.0,가창면 참꽃 작은도서관,2025,3
20747.0,169499.0,가창면 참꽃 작은도서관,2025,4
20901.0,170451.0,가창면 참꽃 작은도서관,2025,5
20901.0,171378.0,가창면 참꽃 작은도서관,2025,6
20901.0,172432.0,가창면 참꽃 작은도서관,2025,7
85894.0,515613.0,가평군 설악도서관,2020,7
85896.0,516253.0,가평군 설악도서관,2020,8
86387.0,517558.0,가평군 설악도서관,2020,9
86605.0,520859.0,가평군 설악도서관,2020,10
86640.0,523453.0,가평군 설악도서관,2020,11
86798.0,525087.0,가평군 설악도서관,2020,12
86824.0,527247.0,가평군 설악도서관,2021,1
86849.0,528762.0,가평군 설악도서관,2021,2
87004.0,530358.0,가평군 설악도서관,2021,3
87946.0,532447.0,가평군 설악도서관,2021,4
88122.0,534368.0,가평군 설악도서관,2021,5
88536.0,536031.0,가평군 설악도서관,2021,6
88615.0,538378.0,가평군 설악도서관,2021,7
88956.0,540434.0,가평군 설악도서관,2021,8
89121.0,542832.0,가평군 설악도서관,2021,9
89180.0,545085.0,가평군 설악도서관,2021,10
89247.0,546994.0,가평군 설악도서관,2021,11
89312.0,548825.0,가평군 설악도서관,2021,12
89323.0,551688.0,가평군 설악도서관,2022,1
89342.0,553490.0,가평군 설악도서관,2022,2
89694.0,555659.0,가평군 설악도서관,2022,3
90097.0,557777.0,가평군 설악도서관,2022,4
90197.0,559982.0,가평군 설악도서관,2022,5
91078.0,561756.0,가평군 설악도서관,2022,6
91080.0,563608.0,가평군 설악도서관,2022,7
82800.0,509117.0,가평군 설악도서관,2022,8
82918.0,510856.0,가평군 설악도서관,2022,9
82964.0,512763.0,가평군 설악도서관,2022,10
83373.0,514868.0,가평군 설악도서관,2022,11
78202.0,493053.0,가평군 설악도서관,2022,12
78287.0,494894.0,가평군 설악도서관,2023,1
78160.0,496538.0,가평군 설악도서관,2023,2
78501.0,498522.0,가평군 설악도서관,2023,3
78542.0,500395.0,가평군 설악도서관,2023,4
78677.0,501956.0,가평군 설악도서관,2023,5
78787.0,503540.0,가평군 설악도서관,2023,6
78859.0,503660.0,가평군 설악도서관,2023,7
78951.0,504487.0,가평군 설악도서관,2023,8
79018.0,505170.0,가평군 설악도서관,2023,9
79131.0,506081.0,가평군 설악도서관,2023,10
79183.0,506777.0,가평군 설악도서관,2023,11
74120.0,464781.0,가평군 설악도서관,2023,12
74631.0,466729.0,가평군 설악도서관,2024,1
74636.0,468339.0,가평군 설악도서관,2024,2
74822.0,470394.0,가평군 설악도서관,2024,3
74822.0,472263.0,가평군 설악도서관,2024,4
74827.0,473981.0,가평군 설악도서관,2024,5
75135.0,475706.0,가평군 설악도서관,2024,6
75004.0,476081.0,가평군 설악도서관,2024,7
75004.0,478258.0,가평군 설악도서관,2024,8
69880.0,438343.0,가평군 설악도서관,2024,9
70090.0,440183.0,가평군 설악도서관,2024,10
70260.0,441579.0,가평군 설악도서관,2024,11
70554.0,443171.0,가평군 설악도서관,2024,12
70614.0,444759.0,가평군 설악도서관,2025,1
70625.0,446561.0,가평군 설악도서관,2025,2
70628.0,448306.0,가평군 설악도서관,2025,3
70846.0,449751.0,가평군 설악도서관,2025,4
70914.0,451331.0,가평군 설악도서관,2025,5
71133.0,452971.0,가평군 설악도서관,2025,6
71375.0,455003.0,가평군 설악도서관,2025,7
88274.0,587739.0,가평군 조종도서관,2020,7
88275.0,588495.0,가평군 조종도서관,2020,8
88600.0,590323.0,가평군 조종도서관,2020,9
88713.0,592061.0,가평군 조종도서관,2020,10
88852.0,594160.0,가평군 조종도서관,2020,11
89031.0,596824.0,가평군 조종도서관,2020,12
89055.0,600057.0,가평군 조종도서관,2021,1
89055.0,602081.0,가평군 조종도서관,2021,2
89184.0,604127.0,가평군 조종도서관,2021,3
89712.0,606129.0,가평군 조종도서관,2021,4
89715.0,608040.0,가평군 조종도서관,2021,5
90124.0,609744.0,가평군 조종도서관,2021,6
